1568	768	768
1576	768	3072
1576	3072	768
1576	768	3072
1576	3072	768
1576	768	3072
1576	3072	768
1576	768	3072
1576	3072	768
1576	768	3072
1576	3072	768
1576	768	3072
1576	3072	768
1576	768	3072
1576	3072	768
1576	768	3072
1576	3072	768
1576	768	3072
1576	3072	768
1576	768	3072
1576	3072	768
1576	768	3072
1576	3072	768
1576	768	3072
1576	3072	768
8	768	10
