Name,Execution time in second
2_1_16_T,3.822366396
2_2_16_T,1.938574924
2_3_16_T,1.31364168
2_4_16_T,0.996440792
2_5_16_T,0.81202954
2_6_16_T,0.685774964
2_7_16_T,0.597375228
2_8_16_T,0.525612264
2_9_16_T,0.476988464
2_10_16_T,0.4346832
2_11_16_T,0.400756292
2_12_16_T,0.37198434
2_13_16_T,0.346715696
2_14_16_T,0.328642192
2_15_16_T,0.310731156
2_16_16_T,0.290198
